PE, avg_PE, time
1.60343e+09 ,1.65189e+09 ,0.0324836
1.60343e+09 ,1.65132e+09 ,0.0326176
1.60343e+09 ,1.65132e+09 ,0.0327499
1.60343e+09 ,1.65132e+09 ,0.0328849
1.60343e+09 ,1.65132e+09 ,0.0330192
1.60343e+09 ,1.65132e+09 ,0.0331537
1.60343e+09 ,1.65132e+09 ,0.0332875
1.60343e+09 ,1.65132e+09 ,0.0334269
1.60294e+09 ,1.65076e+09 ,0.0335646
1.60294e+09 ,1.65021e+09 ,0.0337
1.60294e+09 ,1.65021e+09 ,0.0338344
1.60294e+09 ,1.65021e+09 ,0.0339691
1.60294e+09 ,1.64967e+09 ,0.0341027
1.60294e+09 ,1.64967e+09 ,0.0342378
1.60294e+09 ,1.64967e+09 ,0.0343727
1.60294e+09 ,1.64915e+09 ,0.0345063
1.60294e+09 ,1.64915e+09 ,0.0346399
1.60294e+09 ,1.64863e+09 ,0.0347734
1.60294e+09 ,1.64863e+09 ,0.034908
1.60294e+09 ,1.64863e+09 ,0.0350425
1.60294e+09 ,1.64813e+09 ,0.0351777
1.60294e+09 ,1.64813e+09 ,0.0353137
1.60294e+09 ,1.64764e+09 ,0.0354464
1.6029e+09 ,1.64716e+09 ,0.0355799
1.59637e+09 ,1.64662e+09 ,0.0357253
1.59637e+09 ,1.64662e+09 ,0.0358609
1.59637e+09 ,1.64662e+09 ,0.0359952
1.59627e+09 ,1.64609e+09 ,0.0361273
1.59627e+09 ,1.64609e+09 ,0.036258
1.59627e+09 ,1.64609e+09 ,0.036395
1.59627e+09 ,1.64609e+09 ,0.0365328
1.59627e+09 ,1.64609e+09 ,0.0366666
1.59608e+09 ,1.64557e+09 ,0.0368002
1.59608e+09 ,1.64557e+09 ,0.0369375
1.59608e+09 ,1.64557e+09 ,0.0370711
1.59608e+09 ,1.64557e+09 ,0.0372062
1.59608e+09 ,1.64506e+09 ,0.0373426
1.59608e+09 ,1.64456e+09 ,0.0374804
1.59608e+09 ,1.64456e+09 ,0.0376134
1.59608e+09 ,1.64407e+09 ,0.0377464
1.59608e+09 ,1.64359e+09 ,0.03788
1.59478e+09 ,1.6431e+09 ,0.0380127
1.59478e+09 ,1.64263e+09 ,0.038147
1.59478e+09 ,1.64263e+09 ,0.0382807
1.59478e+09 ,1.64263e+09 ,0.0384143
1.59478e+09 ,1.64217e+09 ,0.0385476
1.59478e+09 ,1.64217e+09 ,0.0386832
6.05504e+08 ,1.6322e+09 ,0.0388195
6.05504e+08 ,1.6322e+09 ,0.0389636
6.05504e+08 ,1.6322e+09 ,0.0391011
6.05503e+08 ,1.62242e+09 ,0.039241
6.05503e+08 ,1.62242e+09 ,0.0393785
6.05503e+08 ,1.62242e+09 ,0.0395122
6.05503e+08 ,1.61283e+09 ,0.0396501
6.05502e+08 ,1.60341e+09 ,0.0397882
6.05502e+08 ,1.60341e+09 ,0.0399225
6.05502e+08 ,1.59417e+09 ,0.0400561
6.05502e+08 ,1.59417e+09 ,0.0401909
6.05502e+08 ,1.59417e+09 ,0.0403246
6.05502e+08 ,1.59417e+09 ,0.0404566
6.05502e+08 ,1.59417e+09 ,0.0405911
6.05502e+08 ,1.59417e+09 ,0.0407252
6.05502e+08 ,1.59417e+09 ,0.0408585
6.05502e+08 ,1.59417e+09 ,0.0409904
6.05502e+08 ,1.5851e+09 ,0.0411248
6.05502e+08 ,1.5851e+09 ,0.0412601
6.05502e+08 ,1.5762e+09 ,0.0413941
6.05502e+08 ,1.56745e+09 ,0.0415281
6.05502e+08 ,1.55886e+09 ,0.0416619
6.05502e+08 ,1.55886e+09 ,0.041794
6.05502e+08 ,1.55886e+09 ,0.0419274
6.05502e+08 ,1.55043e+09 ,0.0420617
6.05502e+08 ,1.54214e+09 ,0.0421971
6.05502e+08 ,1.54214e+09 ,0.042332
6.05502e+08 ,1.54214e+09 ,0.0424633
6.05502e+08 ,1.53399e+09 ,0.0425976
6.05502e+08 ,1.53399e+09 ,0.0427304
6.05502e+08 ,1.53399e+09 ,0.0428628
6.05502e+08 ,1.53399e+09 ,0.0429997
6.05502e+08 ,1.53399e+09 ,0.0431325
6.05502e+08 ,1.53399e+09 ,0.0432643
6.05502e+08 ,1.52599e+09 ,0.0433976
6.05502e+08 ,1.52599e+09 ,0.0435307
6.05501e+08 ,1.51812e+09 ,0.0436666
6.05501e+08 ,1.51812e+09 ,0.043799
6.05501e+08 ,1.51039e+09 ,0.043934
6.05501e+08 ,1.50278e+09 ,0.0440696
6.05501e+08 ,1.50278e+09 ,0.0442035
6.05501e+08 ,1.49531e+09 ,0.0443367
6.05501e+08 ,1.49531e+09 ,0.0444695
6.05501e+08 ,1.49531e+09 ,0.0446016
6.05501e+08 ,1.49531e+09 ,0.0447353
6.05501e+08 ,1.49531e+09 ,0.0448692
6.055e+08 ,1.48795e+09 ,0.0450027
6.055e+08 ,1.48795e+09 ,0.0451355
6.055e+08 ,1.48795e+09 ,0.0452688
6.055e+08 ,1.48072e+09 ,0.0454019
6.055e+08 ,1.4736e+09 ,0.0455318
6.055e+08 ,1.4736e+09 ,0.0456662
6.055e+08 ,1.4736e+09 ,0.0457984
6.055e+08 ,1.4736e+09 ,0.0459322
6.055e+08 ,1.4666e+09 ,0.0460668
6.055e+08 ,1.4666e+09 ,0.0461996
6.05372e+08 ,1.45971e+09 ,0.0463318
6.05372e+08 ,1.45971e+09 ,0.0464649
6.05372e+08 ,1.45971e+09 ,0.0465979
6.05372e+08 ,1.45971e+09 ,0.0467323
6.05372e+08 ,1.45971e+09 ,0.0468643
6.0531e+08 ,1.45293e+09 ,0.0469963
6.0531e+08 ,1.45293e+09 ,0.0471295
6.05308e+08 ,1.44626e+09 ,0.0472628
6.05307e+08 ,1.43969e+09 ,0.0473951
6.05307e+08 ,1.43969e+09 ,0.0475285
6.05307e+08 ,1.43969e+09 ,0.0476634
6.05307e+08 ,1.43322e+09 ,0.0477996
