PE, avg_PE, time
-5.97223 ,2.38315e+10 ,0.0610963
-5.97223 ,2.38315e+10 ,0.0612357
-6.03447 ,2.1665e+10 ,0.0613704
-6.03447 ,2.1665e+10 ,0.0615059
-6.03447 ,2.1665e+10 ,0.0616401
-6.03447 ,2.1665e+10 ,0.0617748
-6.03447 ,2.1665e+10 ,0.0619103
-6.03447 ,2.1665e+10 ,0.0620448
-6.03447 ,2.1665e+10 ,0.0621802
-6.03447 ,2.1665e+10 ,0.0623157
-6.03447 ,2.1665e+10 ,0.0624505
-6.03447 ,2.1665e+10 ,0.0625875
-6.03447 ,2.1665e+10 ,0.0627225
-6.03447 ,2.1665e+10 ,0.0628589
-6.03447 ,2.1665e+10 ,0.0629988
-6.03447 ,2.1665e+10 ,0.0631325
-6.03447 ,2.1665e+10 ,0.063266
-6.03447 ,2.1665e+10 ,0.0634058
-6.03447 ,2.1665e+10 ,0.063542
-6.03447 ,2.1665e+10 ,0.0636766
-6.03447 ,2.1665e+10 ,0.0638126
-6.03447 ,2.1665e+10 ,0.0639499
-6.03447 ,2.1665e+10 ,0.0640877
-6.03447 ,2.1665e+10 ,0.0642231
-6.03447 ,2.1665e+10 ,0.0643578
-6.03447 ,2.1665e+10 ,0.0644969
-6.03447 ,2.1665e+10 ,0.0646425
-6.03447 ,2.1665e+10 ,0.0647908
-6.03447 ,2.1665e+10 ,0.0649305
-6.03447 ,2.1665e+10 ,0.0650652
-6.03447 ,2.1665e+10 ,0.0652005
-6.03447 ,2.1665e+10 ,0.0653353
-6.03447 ,2.1665e+10 ,0.0654706
-6.03447 ,2.1665e+10 ,0.0656046
-6.03447 ,2.1665e+10 ,0.0657406
-6.03447 ,2.1665e+10 ,0.0658758
-6.03447 ,2.1665e+10 ,0.0660106
-6.03447 ,2.1665e+10 ,0.0661453
-6.03447 ,2.1665e+10 ,0.0662793
-6.03447 ,2.1665e+10 ,0.0664279
-6.03447 ,2.1665e+10 ,0.0665629
-6.03447 ,2.1665e+10 ,0.0666988
-6.03447 ,2.1665e+10 ,0.0668343
-6.03447 ,2.1665e+10 ,0.0669696
-6.03447 ,2.1665e+10 ,0.067104
-6.03447 ,2.1665e+10 ,0.0672424
-6.03447 ,2.1665e+10 ,0.0673772
-6.03447 ,2.1665e+10 ,0.0675128
-6.03447 ,2.1665e+10 ,0.0676468
-6.03447 ,2.1665e+10 ,0.0677839
-6.03447 ,2.1665e+10 ,0.0679184
-6.03447 ,2.1665e+10 ,0.0680513
-6.03447 ,2.1665e+10 ,0.0681843
-6.10828 ,1.98596e+10 ,0.0683188
-6.10828 ,1.98596e+10 ,0.0684513
-6.10828 ,1.98596e+10 ,0.068588
-6.10828 ,1.98596e+10 ,0.0687225
